"";"ano";"bigrama";"editoria_limpo";"datas"
"8429";2019;"rosa prefeita";"folha de spaulo  mundo";2019-11-07
"8430";2019;"bolívia veja";"folha de spaulo  mundo";2019-11-07
"8431";2019;"debate sobre";"folha de spaulo  mundo";2019-11-10
"8432";2019;"sobre identidade";"folha de spaulo  mundo";2019-11-10
"8433";2019;"estados unidos";"folha de spaulo  mundo";2019-11-10
"8434";2019;"representação aumenta";"folha de spaulo  ilustríssima";2019-11-10
"8435";2019;"aumenta presença";"folha de spaulo  ilustríssima";2019-11-10
"8436";2019;"reincidente torcida";"folha de spaulo  esporte";2019-11-11
"8437";2019;"atacou brasileiros";"folha de spaulo  esporte";2019-11-11
"8438";2019;"histórico racista";"folha de spaulo  esporte";2019-11-11
"8439";2019;"ucranianos devem";"folha de spaulo  esporte";2019-11-11
"8440";2019;"devem investigar";"folha de spaulo  esporte";2019-11-11
"8441";2019;"investigar caso";"folha de spaulo  esporte";2019-11-11
"8442";2019;"injúria racial";"folha de spaulo  esporte";2019-11-11
"8443";2019;"universidades públicas";"folha de spaulo  educação";2019-11-13
"8444";2019;"renda 74";"folha de spaulo  mercado";2019-11-13
"8445";2019;"74 superior";"folha de spaulo  mercado";2019-11-13
"8446";2019;"cuidadora denuncia";"folha de spaulo  mercado";2019-11-14
"8447";2019;"denuncia vaga";"folha de spaulo  mercado";2019-11-14
"8448";2019;"pelé lembra";"folha de spaulo  ilustrada";2019-11-14
"8449";2019;"andy warhol";"folha de spaulo  ilustrada";2019-11-14
"8450";2019;"warhol prometeu";"folha de spaulo  ilustrada";2019-11-14
"8451";2019;"prometeu cantar";"folha de spaulo  ilustrada";2019-11-14
"8452";2019;"jazz festival";"folha de spaulo  ilustríssima";2019-11-15
"8453";2019;"festival ana";"folha de spaulo  ilustríssima";2019-11-15
"8454";2019;"ana maria";"folha de spaulo  ilustríssima";2019-11-15
"8455";2019;"maria gonçalves";"folha de spaulo  ilustríssima";2019-11-15
"8456";2019;"5 dicas";"folha de spaulo  ilustríssima";2019-11-15
"8457";2019;"dicas culturais";"folha de spaulo  ilustríssima";2019-11-15
"8458";2019;"quase três";"folha de spaulo  cotidiano";2019-11-15
"8459";2019;"três vezes";"folha de spaulo  cotidiano";2019-11-15
"8460";2019;"vezes maiores";"folha de spaulo  cotidiano";2019-11-15
"8461";2019;"100 mil";"folha de spaulo  cotidiano";2019-11-15
"8462";2019;"bolsonaro minimiza";"folha de spaulo  esporte";2019-11-15
"8463";2019;"minimiza rejeição";"folha de spaulo  esporte";2019-11-15
"8464";2019;"espera bom";"folha de spaulo  esporte";2019-11-15
"8465";2019;"bom tratamento";"folha de spaulo  esporte";2019-11-15
"8466";2019;"sueli carneiro";"folha de spaulo  ilustríssima";2019-11-16
"8467";2019;"títulos encorajam";"folha de spaulo  esporte";2019-11-17
"8468";2019;"encorajam hamilton";"folha de spaulo  esporte";2019-11-17
"8469";2019;"luta contra";"folha de spaulo  esporte";2019-11-17
"8470";2019;"hqs colocam";"folha de spaulo  ilustrada";2019-11-18
"8471";2019;"colocam candomblé";"folha de spaulo  ilustrada";2019-11-18
"8472";2019;"racismo porque";"folha de spaulo  ilustrada";2019-11-18
"8473";2019;"autora jamaicana";"folha de spaulo  ilustrada";2019-11-18
"8474";2019;"instagram seduzem";"folha de spaulo  ilustrada";2019-11-18
"8475";2019;"seduzem editoras";"folha de spaulo  ilustrada";2019-11-18
"8476";2019;"psl quebra";"folha de spaulo  poder";2019-11-19
"8477";2019;"quebra peça";"folha de spaulo  poder";2019-11-19
"8478";2019;"exposição sobre";"folha de spaulo  poder";2019-11-19
"8479";2019;"sobre consciência";"folha de spaulo  poder";2019-11-19
"8480";2019;"maior atentado";"folha de spaulo  cotidiano";2019-11-19
"8481";2019;"atentado contra";"folha de spaulo  cotidiano";2019-11-19
"8482";2019;"contra religiões";"folha de spaulo  cotidiano";2019-11-19
"8483";2019;"religiões afro";"folha de spaulo  cotidiano";2019-11-19
"8484";2019;"novo ensino";"folha de spaulo  educação";2019-11-19
"8485";2019;"país destaca";"folha de spaulo  educação";2019-11-19
"8486";2019;"destaca resistência";"folha de spaulo  educação";2019-11-19
"8487";2019;"cultura afro";"folha de spaulo  educação";2019-11-19
"8488";2019;"serem maioria";"folha de spaulo  poder";2019-11-19
"8489";2019;"coronel tadeu";"folha de spaulo  poder";2019-11-19
"8490";2019;"primeira turma";"folha de spaulo  cotidiano";2019-11-19
"8491";2019;"ba forma";"folha de spaulo  cotidiano";2019-11-19
"8492";2019;"forma 12";"folha de spaulo  cotidiano";2019-11-19
"8493";2019;"12 médicos";"folha de spaulo  cotidiano";2019-11-19
"8494";2019;"planalto ignora";"folha de spaulo  poder";2019-11-20
"8495";2019;"ignora consciência";"folha de spaulo  poder";2019-11-20
"8496";2019;"comentar destruição";"folha de spaulo  poder";2019-11-20
"8497";2019;"livro resgata";"folha de spaulo  cotidiano";2019-11-20
"8498";2019;"resgata memória";"folha de spaulo  cotidiano";2019-11-20
"8499";2019;"generalizar policiais";"folha de spaulo  poder";2019-11-20
"8500";2019;"tão preconceituoso";"folha de spaulo  poder";2019-11-20
"8501";2019;"preconceituoso quanto";"folha de spaulo  poder";2019-11-20
"8502";2019;"quanto racismo";"folha de spaulo  poder";2019-11-20
"8503";2019;"desemprego aumenta";"folha de spaulo  mercado";2019-11-20
"8504";2019;"3º trimestre";"folha de spaulo  mercado";2019-11-20
"8505";2019;"trimestre aponta";"folha de spaulo  mercado";2019-11-20
"8506";2019;"aponta ibge";"folha de spaulo  mercado";2019-11-20
"8507";2019;"canais exibem";"folha de spaulo  ilustrada";2019-11-20
"8508";2019;"exibem especiais";"folha de spaulo  ilustrada";2019-11-20
"8509";2019;"academia continua";"folha de spaulo  cotidiano";2019-11-20
"8510";2019;"faculdade zumbi";"folha de spaulo  cotidiano";2019-11-20
"8511";2019;"centenas fazem";"folha de spaulo  cotidiano";2019-11-20
"8512";2019;"fazem marcha";"folha de spaulo  cotidiano";2019-11-20
"8513";2019;"futebol ainda";"folha de spaulo  esporte";2019-11-20
"8514";2019;"ainda delimita";"folha de spaulo  esporte";2019-11-20
"8515";2019;"delimita onde";"folha de spaulo  esporte";2019-11-20
"8516";2019;"pode entrar";"folha de spaulo  esporte";2019-11-20
"8517";2019;"após sofrer";"folha de spaulo  esporte";2019-11-21
"8518";2019;"sofrer injúria";"folha de spaulo  esporte";2019-11-21
"8519";2019;"injúria racial";"folha de spaulo  esporte";2019-11-21
"8520";2019;"151 pessoas";"folha de spaulo  cotidiano";2019-11-22
"8521";2019;"reconhecimento facial";"folha de spaulo  cotidiano";2019-11-22
"8522";2019;"país 90";"folha de spaulo  cotidiano";2019-11-22
"8523";2019;"jorge jesus";"folha de spaulo  esporte";2019-11-23
"8524";2019;"jesus conquista";"folha de spaulo  esporte";2019-11-23
"8525";2019;"conquista américa";"folha de spaulo  esporte";2019-11-23
"8526";2019;"anos obamalula";"folha de spaulo  ilustríssima";2019-11-23
"8527";2019;"novaiorquinos socialistas";"folha de spaulo  ilustríssima";2019-11-23
"8528";2019;"pequim ameaça";"folha de spaulo  mundo";2019-11-25
"8529";2019;"ameaça ativistas";"folha de spaulo  mundo";2019-11-25
"8530";2019;"ativistas após";"folha de spaulo  mundo";2019-11-25
"8531";2019;"após derrota";"folha de spaulo  mundo";2019-11-25
"8532";2019;"derrota esmagadora";"folha de spaulo  mundo";2019-11-25
"8533";2019;"hong kong";"folha de spaulo  mundo";2019-11-25
"8534";2019;"macaco gorila";"folha de spaulo  cotidiano";2019-11-26
"8535";2019;"polícia civil";"folha de spaulo  cotidiano";2019-11-26
"8536";2019;"civil investiga";"folha de spaulo  cotidiano";2019-11-26
"8537";2019;"direita presidente";"folha de spaulo  ilustrada";2019-11-27
"8538";2019;"fundação palmares";"folha de spaulo  ilustrada";2019-11-27
"8539";2019;"palmares disse";"folha de spaulo  ilustrada";2019-11-27
"8540";2019;"jabuti premia";"folha de spaulo  ilustrada";2019-11-28
"8541";2019;"premia fernanda";"folha de spaulo  ilustrada";2019-11-28
"8542";2019;"fernanda young";"folha de spaulo  ilustrada";2019-11-28
"8543";2019;"melhor livro";"folha de spaulo  ilustrada";2019-11-28
"8544";2019;"emicida faz";"folha de spaulo  ilustrada";2019-11-28
"8545";2019;"faz show";"folha de spaulo  ilustrada";2019-11-28
"8546";2019;"show histórico";"folha de spaulo  ilustrada";2019-11-28
"8547";2019;"emotivo exaltando";"folha de spaulo  ilustrada";2019-11-28
"8548";2019;"encontro internacional";"folha de spaulo  cotidiano";2019-11-29
"8549";2019;"londres deixa";"folha de spaulo  mundo";2019-11-29
"8550";2019;"menos dois";"folha de spaulo  mundo";2019-11-29
"8551";2019;"dois mortos";"folha de spaulo  mundo";2019-11-29
"8552";2019;"ato terrorista";"folha de spaulo  mundo";2019-11-29
"8553";2019;"sp vai";"folha de spaulo  cotidiano";2019-11-29
"8554";2019;"vai criar";"folha de spaulo  cotidiano";2019-11-29
"8555";2019;"criar comissão";"folha de spaulo  cotidiano";2019-11-29
"8556";2019;"filme falado";"folha de spaulo  ilustrada";2019-12-01
"8557";2019;"língua indígena";"folha de spaulo  ilustrada";2019-12-01
"8558";2019;"grande vencedor";"folha de spaulo  ilustrada";2019-12-01
"8559";2019;"tiroteio deixa";"folha de spaulo  mundo";2019-12-01
"8560";2019;"menos 21";"folha de spaulo  mundo";2019-12-01
"8561";2019;"21 mortos";"folha de spaulo  mundo";2019-12-01
"8562";2019;"mortos perto";"folha de spaulo  mundo";2019-12-01
"8563";2019;"beatles surgiram";"folha de spaulo  ilustrada";2019-12-02
"8564";2019;"novo presidente";"folha de spaulo  ilustrada";2019-12-02
"8565";2019;"indenizar mãe";"folha de spaulo  cotidiano";2019-12-02
"8566";2019;"exfuncionária trans";"folha de spaulo  cotidiano";2019-12-02
"8567";2019;"disputa democrata";"folha de spaulo  mundo";2019-12-03
"8568";2019;"democrata kamala";"folha de spaulo  mundo";2019-12-03
"8569";2019;"kamala harris";"folha de spaulo  mundo";2019-12-03
"8570";2019;"harris desiste";"folha de spaulo  mundo";2019-12-03
"8571";2019;"tentar presidência";"folha de spaulo  mundo";2019-12-03
"8572";2019;"trabalho sobre";"folha de spaulo  educação";2019-12-04
"8573";2019;"sobre ações";"folha de spaulo  educação";2019-12-04
"8574";2019;"ações afirmativas";"folha de spaulo  educação";2019-12-04
"8575";2019;"afirmativas leva";"folha de spaulo  educação";2019-12-04
"8576";2019;"leva estudantes";"folha de spaulo  educação";2019-12-04
"8577";2019;"elizabeth bishop";"folha de spaulo  ilustrada";2019-12-04
"8578";2019;"bishop levou";"folha de spaulo  ilustrada";2019-12-04
"8579";2019;"levou autores";"folha de spaulo  ilustrada";2019-12-04
"8580";2019;"autores nacionais";"folha de spaulo  ilustrada";2019-12-04
"8581";2019;"lado diferente";"folha de spaulo  ilustrada";2019-12-04
"8582";2019;"jornal italiano";"folha de spaulo  esporte";2019-12-05
"8583";2019;"italiano faz";"folha de spaulo  esporte";2019-12-05
"8584";2019;"faz capa";"folha de spaulo  esporte";2019-12-05
"8585";2019;"black friday";"folha de spaulo  esporte";2019-12-05
"8586";2019;"injúria racial";"folha de spaulo  cotidiano";2019-12-06
"8587";2019;"justiça autoriza";"folha de spaulo  cotidiano";2019-12-07
"8588";2019;"autoriza soltar";"folha de spaulo  cotidiano";2019-12-07
"8589";2019;"soltar mulher";"folha de spaulo  cotidiano";2019-12-07
"8590";2019;"mulher suspeita";"folha de spaulo  cotidiano";2019-12-07
"8591";2019;"racismo sob";"folha de spaulo  cotidiano";2019-12-07
"8592";2019;"sob fiança";"folha de spaulo  cotidiano";2019-12-07
"8593";2019;"r 10";"folha de spaulo  cotidiano";2019-12-07
"8594";2019;"10 mil";"folha de spaulo  cotidiano";2019-12-07
"8595";2019;"ofensas racistas";"folha de spaulo  esporte";2019-12-07
"8596";2019;"manchester prende";"folha de spaulo  esporte";2019-12-08
"8597";2019;"prende suspeito";"folha de spaulo  esporte";2019-12-08
"8598";2019;"contra fred";"folha de spaulo  esporte";2019-12-08
"8599";2019;"discurso racista";"folha de spaulo  cotidiano";2019-12-08
"8600";2019;"racista reduz";"folha de spaulo  cotidiano";2019-12-08
"8601";2019;"reduz baile";"folha de spaulo  cotidiano";2019-12-08
"8602";2019;"baile funk";"folha de spaulo  cotidiano";2019-12-08
"8603";2019;"12 partidos";"folha de spaulo  poder";2019-12-09
"8604";2019;"partidos ouvidos";"folha de spaulo  poder";2019-12-09
"8605";2019;"stf 11";"folha de spaulo  poder";2019-12-09
"8606";2019;"contra justiça";"folha de spaulo  poder";2019-12-09
"8607";2019;"justiça liberar";"folha de spaulo  poder";2019-12-09
"8608";2019;"liberar candidatos";"folha de spaulo  poder";2019-12-09
"8609";2019;"candidatos avulsos";"folha de spaulo  poder";2019-12-09
"8610";2019;"fundação palmares";"folha de spaulo  ilustrada";2019-12-10
"8611";2019;"deve dar";"folha de spaulo  ilustrada";2019-12-10
"8612";2019;"dar suporte";"folha de spaulo  ilustrada";2019-12-10
"8613";2019;"bolsonaro defende";"folha de spaulo  ilustrada";2019-12-11
"8614";2019;"defende nomeado";"folha de spaulo  ilustrada";2019-12-11
"8615";2019;"após exames";"folha de spaulo  poder";2019-12-11
"8616";2019;"exames bolsonaro";"folha de spaulo  poder";2019-12-11
"8617";2019;"dia após";"folha de spaulo  poder";2019-12-12
"8618";2019;"após dizer";"folha de spaulo  poder";2019-12-12
"8619";2019;"pele bolsonaro";"folha de spaulo  poder";2019-12-12
"8620";2019;"bolsonaro acusa";"folha de spaulo  poder";2019-12-12
"8621";2019;"acusa imprensa";"folha de spaulo  poder";2019-12-12
"8622";2019;"fake news";"folha de spaulo  poder";2019-12-12
"8623";2019;"sp ataca";"folha de spaulo  cotidiano";2019-12-12
"8624";2019;"ataca colega";"folha de spaulo  cotidiano";2019-12-12
"8625";2019;"insulto antissemita";"folha de spaulo  cotidiano";2019-12-12
"8626";2019;"jabuti fala";"folha de spaulo  ilustrada";2019-12-13
"8627";2019;"história bem";"folha de spaulo  ilustrada";2019-12-13
"8628";2019;"bem brasileira";"folha de spaulo  ilustrada";2019-12-13
"8629";2019;"intel abre";"folha de spaulo  mercado";2019-12-13
"8630";2019;"abre salário";"folha de spaulo  mercado";2019-12-13
"8631";2019;"revela disparidade";"folha de spaulo  mercado";2019-12-13
"8632";2019;"banir uso";"folha de spaulo  ilustríssima";2019-12-14
"8633";2019;"reconhecimento facial";"folha de spaulo  ilustríssima";2019-12-14
"8634";2019;"facial cresce";"folha de spaulo  ilustríssima";2019-12-14
"8635";2019;"racismo exige";"folha de spaulo  ilustríssima";2019-12-15
"8636";2019;"exige reconhecimento";"folha de spaulo  ilustríssima";2019-12-15
"8637";2019;"polícia civil";"folha de spaulo  cotidiano";2019-12-18
"8638";2019;"civil indicia";"folha de spaulo  cotidiano";2019-12-18
"8639";2019;"indicia homem";"folha de spaulo  cotidiano";2019-12-18
"8640";2019;"usou braçadeira";"folha de spaulo  cotidiano";2019-12-18
"8641";2019;"braçadeira nazista";"folha de spaulo  cotidiano";2019-12-18
"8642";2019;"achar novas";"folha de spaulo  poder";2019-12-19
"8643";2019;"novas tabatas";"folha de spaulo  poder";2019-12-19
"8644";2019;"tabatas deputada";"folha de spaulo  poder";2019-12-19
"8645";2019;"deputada lança";"folha de spaulo  poder";2019-12-19
"8646";2019;"lança movimento";"folha de spaulo  poder";2019-12-19
"8647";2019;"watchmen sobre";"folha de spaulo  ilustrada";2019-12-20
"8648";2019;"vietnã solapa";"folha de spaulo  ilustrada";2019-12-20
"8649";2019;"solapa mensagem";"folha de spaulo  ilustrada";2019-12-20
"8650";2019;"série sobre";"folha de spaulo  ilustrada";2019-12-20
"8651";2019;"discussões sobre";"folha de spaulo  ilustrada";2019-12-23
"8652";2019;"sobre papéis";"folha de spaulo  ilustrada";2019-12-23
"8653";2019;"gênero pautam";"folha de spaulo  ilustrada";2019-12-23
"8654";2019;"pautam peças";"folha de spaulo  ilustrada";2019-12-23
"8655";2019;"terra natal";"folha de spaulo  ilustrada";2019-12-23
"8656";2019;"novos discos";"folha de spaulo  ilustrada";2019-12-26
"8657";2019;"discos mostram";"folha de spaulo  ilustrada";2019-12-26
"8658";2019;"poderoso escutar";"folha de spaulo  ilustrada";2019-12-26
"8659";2019;"escutar mulheres";"folha de spaulo  ilustrada";2019-12-26
"8660";2019;"mulheres cantando";"folha de spaulo  ilustrada";2019-12-26
"8661";2019;"cantando mulheres";"folha de spaulo  ilustrada";2019-12-26
"8662";2019;"cotas aulas";"folha de spaulo  educação";2019-12-26
"8663";2019;"usp começam";"folha de spaulo  educação";2019-12-26
"8664";2019;"perder brancocentrismo";"folha de spaulo  educação";2019-12-26
"8665";2019;"funk passou";"folha de spaulo  ilustrada";2019-12-27
"8666";2019;"rádios continuam";"folha de spaulo  ilustrada";2019-12-27
"8667";2019;"continuam dominadas";"folha de spaulo  ilustrada";2019-12-27
"8668";2019;"elizabeth bishop";"folha de spaulo  ilustrada";2019-12-28
"8669";2019;"nigeriano conta";"folha de spaulo  mundo";2019-12-28
"8670";2019;"conta histórias";"folha de spaulo  mundo";2019-12-28
"8671";2019;"tradição oral";"folha de spaulo  mundo";2019-12-28
"8672";2019;"oral africana";"folha de spaulo  mundo";2019-12-28
"8673";2019;"usp apenas";"folha de spaulo  educação";2019-12-28
"8674";2019;"apenas 21";"folha de spaulo  educação";2019-12-28
"8675";2019;"5000 educadores";"folha de spaulo  educação";2019-12-28
"8676";2019;"boicotes virtuais";"folha de spaulo  ilustrada";2019-12-30
"8677";2019;"atos concretos";"folha de spaulo  ilustrada";2019-12-30
"8678";2020;"trocou paris";"folha de spaulo  ilustrada";2020-01-02
"8679";2020;"paulo relata";"folha de spaulo  ilustrada";2020-01-02
"8680";2020;"racismo gera";"folha de spaulo  mercado";2020-01-06
"8681";2020;"gera diferença";"folha de spaulo  mercado";2020-01-06
"8682";2020;"diferença salarial";"folha de spaulo  mercado";2020-01-06
"8683";2020;"minissérie madiba";"folha de spaulo  ilustrada";2020-01-07
"8684";2020;"madiba revisita";"folha de spaulo  ilustrada";2020-01-07
"8685";2020;"revisita percurso";"folha de spaulo  ilustrada";2020-01-07
"8686";2020;"percurso ativista";"folha de spaulo  ilustrada";2020-01-07
"8687";2020;"nelson mandela";"folha de spaulo  ilustrada";2020-01-07
"8688";2020;"estados unidos";"folha de spaulo  equilíbrio e saúde";2020-01-08
"8689";2020;"unidos caíram";"folha de spaulo  equilíbrio e saúde";2020-01-08
"8690";2020;"caíram 29";"folha de spaulo  equilíbrio e saúde";2020-01-08
"8691";2020;"29 desde";"folha de spaulo  equilíbrio e saúde";2020-01-08
"8692";2020;"desde 1991";"folha de spaulo  equilíbrio e saúde";2020-01-08
"8693";2020;"após críticas";"folha de spaulo  ilustrada";2020-01-09
"8694";2020;"diversidade bafta";"folha de spaulo  ilustrada";2020-01-09
"8695";2020;"bafta quer";"folha de spaulo  ilustrada";2020-01-09
"8696";2020;"quer alterar";"folha de spaulo  ilustrada";2020-01-09
"8697";2020;"alterar sistema";"folha de spaulo  ilustrada";2020-01-09
"8698";2020;"deputados conservadores";"folha de spaulo  ilustríssima";2020-01-10
"8699";2020;"conservadores escancara";"folha de spaulo  ilustríssima";2020-01-10
"8700";2020;"forte poder";"folha de spaulo  ilustríssima";2020-01-10
"8701";2020;"dramaturgo quer";"folha de spaulo  ilustrada";2020-01-11
"8702";2020;"quer levar";"folha de spaulo  ilustrada";2020-01-11
"8703";2020;"levar negritude";"folha de spaulo  ilustrada";2020-01-11
"8704";2020;"atendem demandas";"folha de spaulo  ilustríssima";2020-01-12
"8705";2020;"50 anos";"folha de spaulo  ilustríssima";2020-01-12
"8706";2020;"cara típica";"folha de spaulo  poder";2020-01-13
"8707";2020;"evangélico brasileiro";"folha de spaulo  poder";2020-01-13
"8708";2020;"aponta datafolha";"folha de spaulo  poder";2020-01-13
"8709";2020;"stephen king";"folha de spaulo  ilustrada";2020-01-14
"8710";2020;"king critica";"folha de spaulo  ilustrada";2020-01-14
"8711";2020;"critica apelo";"folha de spaulo  ilustrada";2020-01-14
"8712";2020;"ava duvernay";"folha de spaulo  ilustrada";2020-01-14
"8713";2020;"duvernay condena";"folha de spaulo  ilustrada";2020-01-14
"8714";2020;"charlize theron";"folha de spaulo  ilustrada";2020-01-15
"8715";2020;"margot robbie";"folha de spaulo  ilustrada";2020-01-15
"8716";2020;"robbie contam";"folha de spaulo  ilustrada";2020-01-15
"8717";2020;"viver vítimas";"folha de spaulo  ilustrada";2020-01-15
"8718";2020;"fox news";"folha de spaulo  ilustrada";2020-01-15
"8719";2020;"pm impede";"folha de spaulo  cotidiano";2020-01-16
"8720";2020;"impede protesto";"folha de spaulo  cotidiano";2020-01-16
"8721";2020;"protesto contra";"folha de spaulo  cotidiano";2020-01-16
"8722";2020;"grupo anda";"folha de spaulo  cotidiano";2020-01-16
"8723";2020;"500 m";"folha de spaulo  cotidiano";2020-01-16
"8724";2020;"vândalos destruindo";"folha de spaulo  cotidiano";2020-01-16
"8725";2020;"gestão doria";"folha de spaulo  cotidiano";2020-01-16
"8726";2020;"doria usa";"folha de spaulo  cotidiano";2020-01-16
"8727";2020;"usa detenções";"folha de spaulo  cotidiano";2020-01-16
"8728";2020;"sufocar protestos";"folha de spaulo  cotidiano";2020-01-16
"8729";2020;"contra mídia";"folha de spaulo  ilustríssima";2020-01-17
"8730";2020;"mídia racista";"folha de spaulo  ilustríssima";2020-01-17
"8731";2020;"racista mulheres";"folha de spaulo  ilustríssima";2020-01-17
"8732";2020;"candomblé deveriam";"folha de spaulo  ilustríssima";2020-01-17
"8733";2020;"tinga vê";"folha de spaulo  esporte";2020-01-20
"8734";2020;"vê dreads";"folha de spaulo  esporte";2020-01-20
"8735";2020;"quer deixar";"folha de spaulo  esporte";2020-01-20
"8736";2020;"grupos armados";"folha de spaulo  mundo";2020-01-20
"8737";2020;"armados planejam";"folha de spaulo  mundo";2020-01-20
"8738";2020;"planejam protesto";"folha de spaulo  mundo";2020-01-20
"8739";2020;"pressionar governo";"folha de spaulo  mundo";2020-01-20
"8740";2020;"governo americano";"folha de spaulo  mundo";2020-01-20
"8741";2020;"37 anos";"folha de spaulo  mundo";2020-01-22
"8742";2020;"anos concorreria";"folha de spaulo  mundo";2020-01-22
"8743";2020;"pete buttigieg";"folha de spaulo  mundo";2020-01-22
"8744";2020;"corte internacional";"folha de spaulo  mundo";2020-01-23
"8745";2020;"internacional ordena";"folha de spaulo  mundo";2020-01-23
"8746";2020;"mianmar proteja";"folha de spaulo  mundo";2020-01-23
"8747";2020;"proteja muçulmanos";"folha de spaulo  mundo";2020-01-23
"8748";2020;"muçulmanos rohingyas";"folha de spaulo  mundo";2020-01-23
"8749";2020;"açúcar reafirma";"folha de spaulo  ilustrada";2020-01-24
"8750";2020;"reafirma necessidade";"folha de spaulo  ilustrada";2020-01-24
"8751";2020;"discutir identidade";"folha de spaulo  ilustrada";2020-01-24
"8752";2020;"identidade racial";"folha de spaulo  ilustrada";2020-01-24
"8753";2020;"atriz zezé";"folha de spaulo  ilustrada";2020-01-25
"8754";2020;"zezé motta";"folha de spaulo  ilustrada";2020-01-25
"8755";2020;"motta canta";"folha de spaulo  ilustrada";2020-01-25
"8756";2020;"canta samba";"folha de spaulo  ilustrada";2020-01-25
"8757";2020;"joão nogueira";"folha de spaulo  ilustrada";2020-01-25
"8758";2020;"bloco ilú";"folha de spaulo  ilustrada";2020-01-25
"8759";2020;"ilú obá";"folha de spaulo  ilustrada";2020-01-25
"8760";2020;"veja falas";"folha de spaulo  poder";2020-01-26
"8761";2020;"falas preconceituosas";"folha de spaulo  poder";2020-01-26
"8762";2020;"lei sobre";"folha de spaulo  poder";2020-01-26
"8763";2020;"sobre injúria";"folha de spaulo  poder";2020-01-26
"8764";2020;"japoneses amplia";"folha de spaulo  poder";2020-01-26
"8765";2020;"amplia rol";"folha de spaulo  poder";2020-01-26
"8766";2020;"declarações preconceituosas";"folha de spaulo  poder";2020-01-26
"8767";2020;"billie eilish";"folha de spaulo  ilustrada";2020-01-27
"8768";2020;"eilish mostra";"folha de spaulo  ilustrada";2020-01-27
"8769";2020;"grammy sofre";"folha de spaulo  ilustrada";2020-01-27
"8770";2020;"sp vai";"folha de spaulo  cotidiano";2020-01-28
"8771";2020;"reconhecimento facial";"folha de spaulo  cotidiano";2020-01-28
"8772";2020;"identificar suspeitos";"folha de spaulo  cotidiano";2020-01-28
"8773";2020;"livro póstumo";"folha de spaulo  ilustrada";2020-01-28
"8774";2020;"testamento visual";"folha de spaulo  ilustrada";2020-01-28
"8775";2020;"traça panorama";"folha de spaulo  ilustrada";2020-01-28
"8776";2020;"covas sanciona";"folha de spaulo  cotidiano";2020-01-28
"8777";2020;"sanciona lei";"folha de spaulo  cotidiano";2020-01-28
"8778";2020;"cria praça";"folha de spaulo  cotidiano";2020-01-28
"8779";2020;"praça marielle";"folha de spaulo  cotidiano";2020-01-28
"8780";2020;"marielle franco";"folha de spaulo  cotidiano";2020-01-28
"8781";2020;"chefia ronda";"folha de spaulo  poder";2020-01-29
"8782";2020;"ronda maria";"folha de spaulo  poder";2020-01-29
"8783";2020;"justiça suspende";"folha de spaulo  cotidiano";2020-01-31
"8784";2020;"suspende criação";"folha de spaulo  cotidiano";2020-01-31
"8785";2020;"líderes chineses";"folha de spaulo  mundo";2020-01-31
"8786";2020;"chineses tentam";"folha de spaulo  mundo";2020-01-31
"8787";2020;"tentam evitar";"folha de spaulo  mundo";2020-01-31
"8788";2020;"coronavírus vire";"folha de spaulo  mundo";2020-01-31
"8789";2020;"vire momento";"folha de spaulo  mundo";2020-01-31
"8790";2020;"momento tchernóbil";"folha de spaulo  mundo";2020-01-31
"8791";2020;"contas aponta";"folha de spaulo  poder";2020-01-31
"8792";2020;"aponta pesquisa";"folha de spaulo  poder";2020-01-31
"8793";2020;"empresária namorada";"folha de spaulo  mercado";2020-01-31
"8794";2020;"penha vai";"folha de spaulo  mercado";2020-01-31
"8795";2020;"unesp desliga";"folha de spaulo  cotidiano";2020-01-31
"8796";2020;"desliga 30";"folha de spaulo  cotidiano";2020-01-31
"8797";2020;"30 estudantes";"folha de spaulo  cotidiano";2020-01-31
"8798";2020;"polícia muda";"folha de spaulo  mercado";2020-01-31
"8799";2020;"muda versão";"folha de spaulo  mercado";2020-01-31
"8800";2020;"falso documento";"folha de spaulo  mercado";2020-01-31
"8801";2020;"acusou banco";"folha de spaulo  mercado";2020-01-31
"8802";2020;"governos latinos";"folha de spaulo  ilustrada";2020-02-01
"8803";2020;"latinos praticam";"folha de spaulo  ilustrada";2020-02-01
"8804";2020;"praticam tortura";"folha de spaulo  ilustrada";2020-02-01
"8805";2020;"margaret atwood";"folha de spaulo  ilustrada";2020-02-01
"8806";2020;"coronavírus orientais";"folha de spaulo  equilíbrio e saúde";2020-02-03
"8807";2020;"brasil relatam";"folha de spaulo  equilíbrio e saúde";2020-02-03
"8808";2020;"relatam preconceito";"folha de spaulo  equilíbrio e saúde";2020-02-03
"8809";2020;"esforço aves";"folha de spaulo  ilustrada";2020-02-05
"8810";2020;"pouco original";"folha de spaulo  ilustrada";2020-02-05
"8811";2020;"estudante ruivo";"folha de spaulo  educação";2020-02-06
"8812";2020;"ruivo afirma";"folha de spaulo  educação";2020-02-06
"8813";2020;"doria troca";"folha de spaulo  cotidiano";2020-02-06
"8814";2020;"troca ouvidor";"folha de spaulo  cotidiano";2020-02-06
"8815";2020;"livro debate";"folha de spaulo  mercado";2020-02-08
"8816";2020;"debate trabalho";"folha de spaulo  mercado";2020-02-08
"8817";2020;"trabalho escravo";"folha de spaulo  mercado";2020-02-08
"8818";2020;"escravo contemporâneo";"folha de spaulo  mercado";2020-02-08
